gene_id,gene_symbol,logFC_CRISPRoff,padj_CRISPRoff,logFC_KO,padj_KO,significant
ENSG00000018699.13,TTC27,-0.07389567047084243,0.8145995054187215,-0.36380611812316566,0.6531428066640239,Not significant
ENSG00000130254.13,SAFB2,-0.0655115866973271,0.8147158267178465,-0.4211565152329438,0.08961602742947804,Not significant
ENSG00000143756.12,FBXO28,0.05746775746454698,0.8148188085159233,0.47040016587154326,0.23790435049970257,Not significant
ENSG00000108961.14,RANGRF,0.07105967194937304,0.8149176253313747,-0.09583100353391628,0.805980469880591,Not significant
ENSG00000278058.2,NA,0.5967840902504792,0.8149875288411251,-0.22406254898191927,0.759524440698655,Not significant
ENSG00000114374.13,USP9Y,-0.06049539425106939,0.8149875288411251,-0.06572844196310561,0.8889079740765187,Not significant
ENSG00000010244.19,ZNF207,-0.04082890811760453,0.8152160190022981,0.07070800805995112,0.7608464931881355,Not significant
ENSG00000254911.3,SCARNA9,-0.14945631292433884,0.8154767827238698,-0.5827771866402787,0.00318502866208521,KO only
ENSG00000182220.15,ATP6AP2,0.0511259771419463,0.8155664839985866,-0.06883014668288405,0.8027169995050657,Not significant
ENSG00000083123.15,BCKDHB,-0.09635950377883944,0.8156664820226046,0.07618239766138075,0.9472742403713416,Not significant
ENSG00000113384.14,GOLPH3,-0.04494102050746689,0.8162630537833406,-0.1994317338421853,0.4261257495008147,Not significant
ENSG00000197386.14,HTT,0.04752513949694181,0.8162630537833406,-0.11868294174993364,0.8393493781859152,Not significant
ENSG00000080189.15,SLC35C2,0.07580354290304499,0.8162630537833406,-0.5086319436890059,0.29600735089653374,Not significant
ENSG00000005810.20,MYCBP2,0.1030096968743366,0.8162630537833406,-0.06611785787171848,0.7712665192144105,Not significant
ENSG00000101457.13,DNTTIP1,-0.07626083801996794,0.8163003905226085,-0.6326660424560261,0.1679699357919847,Not significant
ENSG00000188315.8,C3orf62,0.21463600506843072,0.8163003905226085,-1.2550315249337696,0.15029762493623214,Not significant
ENSG00000241468.8,ATP5MF,0.05921386345465456,0.8164731890969246,0.3554751823792567,0.3913157973201615,Not significant
ENSG00000215784.6,FAM72D,-0.1773119580966986,0.8164731890969246,-0.3026037351528938,0.4948766208864746,Not significant
ENSG00000160305.19,DIP2A,-0.06561419931274091,0.8164731890969246,-0.5228415170229921,0.08325867778870948,Not significant
ENSG00000108384.16,RAD51C,0.1168108106720237,0.8164731890969246,0.2276504482438695,0.5442750955666666,Not significant
ENSG00000152133.17,GPATCH11,0.06327807458606122,0.8167906234711744,-0.36676239440127384,0.20392721046174556,Not significant
ENSG00000155366.17,RHOC,0.04474314354986193,0.8172430436403691,0.1918615413230441,0.8452620734001747,Not significant
ENSG00000061273.18,HDAC7,-0.04960840598465237,0.8173975437560227,-0.42445415361949634,0.018105710819183,KO only
ENSG00000196659.10,IFT70B,0.18419570164969384,0.8176086870582832,0.586450900557729,0.3295597686051923,Not significant
ENSG00000118816.12,CCNI,-0.0394861825848043,0.8176086870582832,0.18017331403372175,0.2661470212736581,Not significant
ENSG00000124784.9,RIOK1,-0.06727509498663185,0.8176984235324251,-0.4233943651251764,0.16021060353472052,Not significant
ENSG00000132207.19,SLX1A,0.18066933740088495,0.8177360158842552,-0.01321883844097996,0.9875336720636784,Not significant
ENSG00000119185.13,ITGB1BP1,-0.07286314602431983,0.8185032245474775,-0.4300657317040702,0.20636936685783097,Not significant
ENSG00000111752.11,PHC1,0.06871544205878093,0.8187905470433503,0.04731968294209642,0.9531891871390534,Not significant
ENSG00000025293.17,PHF20,-0.04601396001742978,0.8191189551755271,0.3062746427029382,0.31511606851908835,Not significant
ENSG00000295209.1,NA,0.4500977396140234,0.8191189551755271,-0.14356913488629502,0.9001930468139198,Not significant
ENSG00000154839.10,SKA1,-0.07837671237983812,0.8191189551755271,-0.1444839989933666,0.8456222238516862,Not significant
ENSG00000105722.11,ERF,-0.06708770043566664,0.8195952608863404,0.5487532964512681,0.32849424309444974,Not significant
ENSG00000131845.15,ZNF304,0.068734127017873,0.8196639064328174,0.5144322022717375,0.355765884726745,Not significant
ENSG00000110871.15,COQ5,-0.08268351125872596,0.8196639064328174,-0.06693177819939686,0.8606645377465658,Not significant
ENSG00000074621.14,SLC24A1,-0.17001071076902205,0.8197491448809219,0.97815835217146,0.1398539482873388,Not significant
ENSG00000107223.13,EDF1,0.04750933712082522,0.8197755963049698,-0.5530020899940583,0.3359066459113394,Not significant
ENSG00000290683.2,NA,0.2014086673032131,0.8198630208621016,0.1338941538581353,0.7135819479618393,Not significant
ENSG00000274020.6,LINC01138,0.10330830300704018,0.8205169528479075,0.5526211976699532,0.1032108971211028,Not significant
ENSG00000100591.8,AHSA1,-0.04662749815524771,0.82084736526166735,-0.6400045759183274,0.02980253200535913,KO only
ENSG00000176102.13,CSTF3,0.06993947368888147,0.8211136764757058,0.04366739574939356,0.9215985488384122,Not significant
ENSG00000154719.14,MRPL39,0.0683813047446389,0.8212787324996851,0.12669856059710158,0.9017710812773886,Not significant
ENSG00000198482.14,ZNF808,-0.15030766400656648,0.8213074281165836,0.45240848788148985,0.5290650471378977,Not significant
ENSG00000176208.9,ATAD5,-0.20762472421229683,0.8213074281165836,0.2891935595606911,0.23110615395984027,Not significant
ENSG00000110172.12,CHORDC1,0.06738289504465673,0.8213350348452843,-0.4442186386112626,0.14488095396406758,Not significant
ENSG00000166896.9,ATP23,-0.145330057980569,0.8213447031881872,1.0380032584795025,0.05465226975564669,Not significant
ENSG00000174010.10,KLHL15,0.06618259605909976,0.8214908165617935,1.2140337540984232,0.15234179164611497,Not significant
ENSG00000196177.13,ACADSB,-0.07215124089161692,0.8214908165617935,0.00501560985827584,0.9916874651846294,Not significant
ENSG00000168303.9,MPLKIP,-0.09106825546963784,0.8214908165617935,-0.0836434121114601,0.8258446936368592,Not significant
ENSG00000035928.17,RFC1,-0.09236962828399305,0.8225395962883204,0.15307293985243892,0.4963138902114809,Not significant
ENSG00000290576.2,NA,0.276307176672143,0.8226487825095451,0.4293990608736168,0.39563796705466575,Not significant
ENSG00000119900.9,OGFRL1,0.07279685657386205,0.8229810827214205,0.4440101520706874,0.26431283503294006,Not significant
ENSG00000122188.14,LAX1,-0.10461355093353342,0.8230811560692507,-0.06816835375220913,0.8646666727952093,Not significant
ENSG00000187742.15,SECISBP2,0.08518579645465701,0.8231255079179509,-0.21090134127645044,0.5535444030727428,Not significant
ENSG00000066117.15,SMARCD1,0.03978283328915544,0.8231255079179509,-0.02119432794648749,0.9798417434432638,Not significant
ENSG00000132664.13,POLR3F,-0.10194174992290962,0.8231255079179509,0.04574207362923275,0.9717875202149824,Not significant
ENSG00000245937.11,SLC12A2-DT,-0.10083813355419448,0.8231548411594874,0.2137573028000536,0.5441418257844225,Not significant
ENSG00000159147.18,DONSON,-0.11238360933828538,0.8232905385687855,-0.0659498107852492,0.91075082000854235,Not significant
ENSG00000274211.6,SOCS7,0.06906160881776877,0.82348263996361,0.1914336376693681,0.6216109194655465,Not significant
ENSG00000169203.18,NPIPB12,0.19245002194830568,0.8237378851608529,-0.00783036174913815,0.9823696896569648,Not significant
ENSG00000104043.15,ATP8B4,-0.06630005658079736,0.8239890098457661,0.6713059077038248,0.4433467642683664,Not significant
ENSG00000067955.15,CBFB,0.04311949680738677,0.8239890098457661,0.05921468947105208,0.8299938033308137,Not significant
ENSG00000106211.11,HSPB1,0.10350595641889404,0.8242082868886565,0.4681234317836891,0.35738638068906675,Not significant
ENSG00000008838.21,MED24,0.04928189560447341,0.8242752013347019,-0.2818966476767386,0.27619178783278836,Not significant
ENSG00000142186.18,SCYL1,0.05696202832769127,0.8242752013347019,0.2516979365916602,0.793507317742663,Not significant
ENSG00000100697.17,DICER1,-0.07445903918508044,0.8247575070104445,-0.16840564184258147,0.4364708274335254,Not significant
ENSG00000134371.15,CDC73,-0.04692918089557487,0.8251589870600085,0.10734761136406648,0.7237968822719738,Not significant
ENSG00000165948.11,IFI27L1,0.13713017670769173,0.8252308460894378,0.4354355997022013,0.5084047051571982,Not significant
ENSG00000118412.13,CASP8AP2,-0.12646568138094297,0.8253419291193237,-0.1803797196520461,0.418122361321518,Not significant
ENSG00000154723.13,ATP5PF,0.06817542188859248,0.8253419291193237,0.05055558075202018,0.8747575672430679,Not significant
ENSG00000140406.4,TLNRD1,0.05209954660999608,0.8253419291193237,-0.19927589273246704,0.4705316659417745,Not significant
ENSG00000197798.9,FAM118B,0.09330828397632791,0.8254020031261041,-1.0301265442473235,0.2495198509011422,Not significant
ENSG00000183444.10,OR7E38P,0.2454447324610767,0.8254020031261041,-0.47804681721598685,0.5906828560101941,Not significant
ENSG00000146574.16,CCZ1B,-0.068236747086225,0.8254020031261041,-0.00603825060903425,0.9890047526987128,Not significant
ENSG00000134644.16,PUM1,0.05124066780267481,0.8258908758251134,-0.03468531576480649,0.9027153560537976,Not significant
ENSG00000129515.20,SNX6,-0.04566666392819376,0.8260390345942475,0.0169592419479952,0.9578891300860014,Not significant
ENSG00000107862.7,GBF1,-0.04051501199854027,0.8262652796470905,-0.405019934464733,0.3422194743189829,Not significant
ENSG00000107614.22,TRDMT1,-0.09397391229985026,0.8263077701199658,-0.3031465141647501,0.5644410456635464,Not significant
ENSG00000214655.11,ZSWIM8,0.07072895968607285,0.8264075935022287,-0.20321767476792027,0.6670830559971621,Not significant
ENSG00000179562.3,GCC1,-0.0604773487809082,0.8265672023754755,-0.12828161167224275,0.758559806901783,Not significant
ENSG00000100897.18,DCAF11,0.04244219272235784,0.826931365691691,0.15935864987702256,0.5782606392610714,Not significant
ENSG00000162927.15,PUS10,-0.1466086459700765,0.8270075434752321,0.24154148048635712,0.6764044720129944,Not significant
ENSG00000135823.14,STX6,-0.05059381714334639,0.8270075434752321,0.30565111687202,0.33408136689875917,Not significant
ENSG00000127022.16,CANX,-0.02995879532381762,0.8271644056055859,-0.07911798152815241,0.713803299070751,Not significant
ENSG00000253522.7,MIR3142HG,0.23989821079727305,0.8272058825874324,0.4371712921827377,0.21525711490201557,Not significant
ENSG00000166024.14,R3HCC1L,0.09077892604263356,0.8272058825874324,-0.15129758455354195,0.7506174776251979,Not significant
ENSG00000198538.11,ZNF28,-0.12873400223589448,0.8272058825874324,-0.4719381923856223,0.5553402098770267,Not significant
ENSG00000290549.2,NA,0.6872301778724275,0.8273088951242908,1.2535941796145509,0.09272393467441896,Not significant
ENSG00000167085.14,PHB1,-0.05366002381733758,0.8273567201466867,-1.129680949025354,0.05937320976644229,Not significant
ENSG00000125995.16,ROMO1,0.10325869852556524,0.8273567201466867,-0.19801319518129692,0.5591156504383789,Not significant
ENSG00000182149.21,IST1,0.04042796454380896,0.8273879700498527,-0.03384004276259429,0.9114090749811044,Not significant
ENSG00000175197.13,DDIT3,-0.1916429485557381,0.8274913679163516,-0.2942760216681679,0.6738849071036369,Not significant
ENSG00000247137.10,ANKRD42-DT,-0.3670317440723348,0.8275268420789713,0.231001797938228,0.7364214185786265,Not significant
ENSG00000115685.15,PPP1R7,0.05133384428660286,0.8277751646302351,-0.26260561214579803,0.501694288979415,Not significant
ENSG00000267858.9,MZF1-AS1,0.07822913658610722,0.8277751646302351,-0.06043860947255947,0.943791656004322,Not significant
ENSG00000117362.13,APH1A,-0.04598522832498667,0.8277751646302351,-0.3829268555961308,0.02231771796964659,KO only
ENSG00000186951.17,PPARA,0.06684760207452545,0.8280316633363675,0.1924669305034136,0.7283953713157056,Not significant
ENSG00000140534.14,TICRR,0.06206877776008805,0.8280316633363675,0.08981962454290561,0.9172290015333318,Not significant
ENSG00000122965.11,RBM19,-0.08705018743253173,0.8280317278007522,-0.8207307416851607,0.1028161234998584,Not significant
ENSG00000156239.12,N6AMT1,0.11140753954144728,0.8284401567072386,0.03795580180784311,0.9753717189880268,Not significant
ENSG00000164338.10,UTP15,-0.0595497380855215,0.8284401567072386,-0.2579114729189917,0.6056284904899909,Not significant
ENSG00000136504.15,KAT7,0.03987456430141849,0.8284899701725774,-0.11224129391220652,0.7940171349730076,Not significant
ENSG00000162994.16,CLHC1,-0.4768317511754709,0.8287455253955442,0.02081564675809292,0.9812540064471412,Not significant
ENSG00000114503.11,NCBP2,0.04922988872857899,0.8290275559280759,-0.08668562913668555,0.8332807461569351,Not significant
ENSG00000173349.6,SFT2D3,-0.1300974722456776,0.8292823189695311,-0.34392726908343396,0.44386274534729053,Not significant
ENSG00000005175.10,RPAP3,-0.06767758690046723,0.8293722679404245,0.13982281174468988,0.5616163116188863,Not significant
ENSG00000196998.19,WDR45,0.0767197965492098,0.8297485581903881,-0.9134431313978392,0.25511867080035444,Not significant
ENSG00000278540.5,ACACA,0.05074410559797733,0.830094039035801,-0.24959793004648884,0.6758761127217464,Not significant
ENSG00000146872.19,TLK2,0.06244084985372368,0.8304741104174094,-0.1459415396116246,0.6463034822203167,Not significant
ENSG00000168476.12,REEP4,-0.06019852809192751,0.8305364778509937,0.00948596105098121,0.9847675104197074,Not significant
ENSG00000147124.13,ZNF41,0.06729403081363826,0.8305364778509937,0.11501371103946348,0.8861129154052501,Not significant
ENSG00000121621.7,KIF18A,-0.06719991894512801,0.830563518676472,0.379281879605822,0.32415506779560144,Not significant
ENSG00000181789.14,COPG1,-0.04294612211943756,0.8309053225183488,0.18411887577846417,0.7437083588268578,Not significant
ENSG00000102908.23,NFAT5,0.10885238889952588,0.8309053225183488,0.2512423574829189,0.3369570433078029,Not significant
ENSG00000173692.14,PSMD1,-0.04454020771626757,0.8309053225183488,-0.09868651528236824,0.6720770649214429,Not significant
ENSG00000169239.14,CA5B,-0.09353823225229062,0.8312276831575506,-0.5719079465488783,0.06229708317521204,Not significant
ENSG00000148840.11,PPRC1,0.06776341700234213,0.8313485577436281,-0.0270223059432713,0.9805442454996196,Not significant
ENSG00000115239.24,ASB3,-0.07985364227451701,0.8313485577436281,-0.02879889167545272,0.9402624459550256,Not significant
ENSG00000145041.17,DCAF1,0.04671262006488337,0.831504410322736,-0.04882704315657481,0.919132315865932,Not significant
ENSG00000126216.15,TUBGCP3,-0.05179941189706329,0.831504410322736,-0.25780293915437147,0.502397939184822,Not significant
ENSG00000285756.3,LOC389906,-0.12700692048639928,0.8316696724536388,-0.16131550369081665,0.7739320728315829,Not significant
ENSG00000108518.8,PFN1,-0.03977587006201905,0.8317026359139731,-0.12613089019661763,0.6635061652519448,Not significant
ENSG00000116750.14,UCHL5,-0.05468286357404172,0.8322119136595805,0.0774131952368512,0.7813092906880543,Not significant
ENSG00000169519.21,METTL15,0.0837215764845432,0.8322119136595805,0.01753161380228668,0.9774287745636728,Not significant
ENSG00000227039.9,ITGB2-AS1,-0.131919625348436,0.832564437089761,0.4552510057175592,0.25607613067585067,Not significant
ENSG00000041802.11,LSG1,0.06014663291043101,0.8325977790759833,-0.14742713404166896,0.7333836488251154,Not significant
ENSG00000156873.16,PHKG2,0.06613631200617959,0.8332570155307593,-0.13451112323356307,0.8966281785390287,Not significant
ENSG00000117360.13,PRPF3,-0.06212427649308849,0.8334098399945802,-0.3564855875477834,0.4502093687751534,Not significant
ENSG00000107104.21,KANK1,0.18004633266945663,0.8335505757679139,-0.554825977105606,0.6453470920588601,Not significant
ENSG00000198783.6,ZNF830,-0.08909515508076066,0.8337648494332143,-0.08846987189499428,0.8106056724657138,Not significant
ENSG00000263001.8,GTF2I,-0.04709256927438798,0.8339236240763308,-0.11817695955808448,0.800597185165986,Not significant
ENSG00000177646.20,ACAD9,-0.06334426432237696,0.8340285739968825,-0.02366920283628625,0.9768663145077358,Not significant
ENSG00000083544.16,TDRD3,0.07052784912841506,0.8340285739968825,0.396965524202118,0.2939145636919631,Not significant
ENSG00000156500.16,PABIR3,0.13690346906752315,0.8342782706924543,0.4335085544443925,0.6502764737182107,Not significant
ENSG00000176953.13,NFATC2IP,-0.04636570658016699,0.8346601024853469,-0.19087086954104812,0.4281085932887701,Not significant
ENSG00000112667.13,DNPH1,-0.09766226383653392,0.8346601024853469,-0.13510068386710522,0.687429245620814,Not significant
ENSG00000280088.1,NA,-0.12354394368764132,0.8346601024853469,-0.00855833492937246,0.9933345907021784,Not significant
ENSG00000290548.2,NA,-0.4179383578257069,0.8346601024853469,-0.12775143167586425,0.788039717268244,Not significant
ENSG00000139370.12,SLC15A4,0.07399187790803817,0.8347424579390882,0.44108574388703525,0.184954807956734,Not significant
ENSG00000197062.12,ZSCAN26,-0.10784345201605595,0.8347432162783246,0.207622520797315,0.817513744628981,Not significant
ENSG00000124785.9,NRN1,0.11211091617533708,0.8348058642971788,1.33699932155603,0.01954332184176646,KO only
ENSG00000160087.21,UBE2J2,0.05524440274353897,0.8348058642971788,-0.3384133913058837,0.3033711776628842,Not significant
ENSG00000123992.21,DNPEP,0.07203454483824921,0.8351080494349481,-0.2135902951930055,0.6424176842450096,Not significant
ENSG00000173889.16,PHC3,0.08358929503371486,0.8352310788980195,0.02084764053766251,0.946415262175632,Not significant
ENSG00000131236.18,CAP1,0.0279975313483447,0.8352310788980195,0.19602882467786464,0.2681722225849378,Not significant
ENSG00000122694.16,GLIPR2,0.04289644141113723,0.8354347573268983,0.6294665011468322,0.05664732546261725,Not significant
ENSG00000048991.18,R3HDM1,0.05555411319739565,0.8354347573268983,0.03909843622832735,0.9210478095141764,Not significant
ENSG00000230989.8,HSBP1,0.06137766115823496,0.8354347573268983,0.3774600447236675,0.1470372952021353,Not significant
ENSG00000116731.23,PRDM2,0.05569861882187486,0.8354347573268983,-0.02485659414867476,0.9448877818756432,Not significant
ENSG00000291210.2,NA,0.9882146765720116,0.8354347573268983,-0.22166597081549083,0.8335441426379613,Not significant
ENSG00000291180.2,LOC100240735,0.5541611779761968,0.8354347573268983,0.6421182578345267,0.4265351781324484,Not significant
ENSG00000095951.18,HIVEP1,-0.171942243891971,0.8354347573268983,1.0889745789301604,0.00182297129342961,KO only
ENSG00000135926.15,TMBIM1,-0.05011043267901523,0.8357678591328198,-0.8624488551646456,0.0312002685752089,KO only
ENSG00000188186.11,LAMTOR4,0.068885473071078,0.8357678591328198,-0.12915451003340267,0.790562089095234,Not significant
ENSG00000125863.20,MKKS,-0.0883170180571664,0.8359274719929867,-0.27977625426851194,0.7722788054493877,Not significant
ENSG00000181222.19,POLR2A,0.03196545963390089,0.8359274719929867,-0.30477874851564124,0.6149288632687715,Not significant
ENSG00000109519.14,GRPEL1,0.06181541986967263,0.8359274719929867,0.1927835799406328,0.5647585276785618,Not significant
ENSG00000204977.10,TRIM13,-0.05701395984295923,0.8359274719929867,0.01583213216965329,0.9717875202149824,Not significant
ENSG00000185024.18,BRF1,-0.08997899877249674,0.8359274719929867,0.2540685451907933,0.7178392406218543,Not significant
ENSG00000099331.14,MYO9B,-0.06681120715681449,0.8361893087450764,-0.13326487618821808,0.7362883009366502,Not significant
ENSG00000140006.12,WDR89,-0.06191090025695934,0.8363303982442398,0.02784769196908874,0.9534517343347468,Not significant
ENSG00000188529.15,SRSF10,0.04684297599261282,0.8363303982442398,-0.13590207424622003,0.5634217022326251,Not significant
ENSG00000132382.15,MYBBP1A,-0.05783882323901599,0.836658376643237,-0.9926642013729546,0.06015010101200317,Not significant
ENSG00000115295.21,CLIP4,-0.0673551201326183,0.836658376643237,-0.07734104214477686,0.8417976205734651,Not significant
ENSG00000110330.10,BIRC2,-0.05231267277495623,0.8369673542357414,0.29322570098306056,0.2103683899077762,Not significant
ENSG00000167635.12,ZNF146,-0.05541488929975361,0.8369673542357414,-0.11528678249550704,0.7045204431059582,Not significant
ENSG00000290838.2,NCF1B,0.5806059725547964,0.8369673542357414,-1.0474093690873032,0.1631901415409715,Not significant
ENSG00000273784.6,NA,-0.1018591595294245,0.8369673542357414,0.04232675182179238,0.93717592652261,Not significant
ENSG00000105127.10,AKAP8,-0.0627425581524352,0.8369673542357414,-0.4702877199081552,0.15072402837687127,Not significant
ENSG00000126945.9,HNRNPH2,0.05052935825401568,0.8369673542357414,0.30767088212012345,0.24114057513715095,Not significant
ENSG00000099341.13,PSMD8,0.04503763582112301,0.8369673542357414,-0.38856895326383006,0.19079063847412625,Not significant
ENSG00000023608.5,SNAPC1,0.10270311477515892,0.8369673542357414,0.8429202513691669,0.02176080626547014,KO only
ENSG00000221909.3,FAM200A,0.12511018009288255,0.8376307027724692,0.7013599337089471,0.1256239800164153,Not significant
ENSG00000262678.2,NA,-0.2488182200242333,0.8376307027724692,-0.6171880751001869,0.23179168064981956,Not significant
ENSG00000115942.9,ORC2,-0.05137445711403399,0.8377219795115279,0.0216488496922665,0.9575538941528456,Not significant
ENSG00000120438.12,TCP1,-0.06158455755891269,0.8378539426581217,-0.2106633429981884,0.3641964025670964,Not significant
ENSG00000267532.7,ALOX12-AS1,-0.1898005787282038,0.838165274971182,0.3370010572629878,0.7021427848232934,Not significant
ENSG00000289698.1,NA,-0.40394091666527737,0.8383197224247048,0.5227496982885702,0.41016469475023254,Not significant
ENSG00000291171.2,EP400P1,0.2061842175870315,0.8384192611605669,-0.5474547012261449,0.304805355058906,Not significant
ENSG00000300661.1,NA,0.55939425558053,0.838655957747426,1.34810370773336,0.2064207914491143,Not significant
ENSG00000167461.12,RAB8A,0.04052506716335279,0.8387095448615972,0.1881090176874015,0.5414994569781562,Not significant
ENSG00000081665.15,ZNF506,-0.09354706596653116,0.8387122601418792,0.4718018599117202,0.25258929648045886,Not significant
ENSG00000167670.16,CHAF1A,0.05509663450798475,0.8388446561709529,-0.1613041625912448,0.7116353592602894,Not significant
ENSG00000172780.17,RAB43,0.23494363232617377,0.8389276860255233,-0.12028237088656198,0.8024301111882375,Not significant
ENSG00000176108.9,CHMP6,-0.0752491183078065,0.8390244008401245,-0.31002850951856264,0.7406947307915774,Not significant
ENSG00000100888.15,CHD8,0.04828941898634735,0.8391260242290912,-0.02059091239703119,0.9506345023135384,Not significant
ENSG00000179889.21,PDXDC1,0.04101446400177202,0.8391260242290912,0.08085318023106532,0.8062483677236344,Not significant
ENSG00000090060.19,PAPOLA,-0.04023793857061263,0.8391260242290912,-0.19735616469024508,0.29455815335280466,Not significant
ENSG00000117394.24,SLC2A1,0.04849984063529709,0.8391531648931635,0.4787327226983521,0.10025963920377869,Not significant
ENSG00000139218.18,SCAF11,0.11904400740245144,0.839158341697978,0.05337262110221016,0.8036795205213673,Not significant
ENSG00000263753.11,LINC00667,0.07167221186102625,0.839158341697978,-0.14542904707603216,0.791028834949253,Not significant
ENSG00000111481.10,COPZ1,0.04667734016403723,0.8391718480426881,-0.30259833187351193,0.33708027231616067,Not significant
ENSG00000198363.18,ASPH,-0.13852952576395972,0.8394615739254143,0.7358769366765608,0.1567527833492209,Not significant
ENSG00000168826.16,ZBTB49,-0.20441657306796476,0.8394615739254143,0.4035192971829445,0.6793161121540987,Not significant
ENSG00000188706.13,ZDHHC9,-0.13610664128106734,0.8396327858477419,-0.4293968073030616,0.3901416284755796,Not significant
ENSG00000297805.1,NA,-0.6959092403782275,0.8396327858477419,0.00940105969204127,0.9812540064471412,Not significant
ENSG00000181873.13,IBA57,0.12008833040487556,0.8396911363118543,-0.2529058607093939,0.794498982302077,Not significant
ENSG00000115419.14,GLS,-0.0469789651470608,0.8396930943645693,0.02982961656211287,0.9170193536965716,Not significant
ENSG00000006451.8,RALA,0.04560549826255258,0.8396930943645693,0.21210495104014784,0.4116968829967214,Not significant
ENSG00000291100.2,NA,-0.07550789700706796,0.8400675382007338,-0.17487810675436757,0.6126771428676504,Not significant
ENSG00000293060.1,FTH1P10,-0.2957231394054955,0.8400846475782635,0.3243213920964783,0.578653636509126,Not significant
ENSG00000240053.9,LY6G5B,-0.7196873101597566,0.8400846475782635,-0.25872035536827687,0.7844266084584055,Not significant
ENSG00000135837.18,CEP350,0.1501738976429783,0.8403495937656236,0.2022994815789781,0.26301911063196104,Not significant
ENSG00000115808.13,STRN,-0.04524880300218396,0.8403495937656236,-0.0479410793275024,0.8903006389919127,Not significant
ENSG00000163961.4,RNF168,0.0632815866931825,0.8403495937656236,0.00150189294386872,0.9958564823166512,Not significant
ENSG00000156650.14,KAT6B,0.07994859878688158,0.8403495937656236,0.2177597832066764,0.39392375753703857,Not significant
ENSG00000132603.15,NIP7,-0.05730316940269371,0.8403495937656236,-0.16746671409132252,0.7476028213712275,Not significant
ENSG00000174231.18,PRPF8,0.02807198140491138,0.8403495937656236,-0.35572826365299953,0.2064207914491143,Not significant
ENSG00000132466.20,ANKRD17,0.05685372777553427,0.8403495937656236,0.03806806968082991,0.8990853597558514,Not significant
ENSG00000160613.15,PCSK7,0.05109404881830898,0.8403495937656236,-0.27090205667268846,0.7154825937980934,Not significant
ENSG00000143457.11,GOLPH3L,0.0580203752241988,0.8403495937656236,0.2951487652816556,0.3814433238818849,Not significant
ENSG00000224699.13,LAMTOR5-AS1,-0.2853052614955908,0.8403495937656236,0.05928202761315767,0.9467865679046316,Not significant
ENSG00000258102.5,MAP1LC3B2,-0.23260786902671987,0.8403495937656236,0.313916172811235,0.7805182090081116,Not significant
ENSG00000186787.10,SPIN2B,-0.16063464370395805,0.8403672387022717,-0.13200726329939297,0.8844221289452825,Not significant
ENSG00000242086.9,SDHAP2,0.11821940256914668,0.8403672387022717,0.0273030907229151,0.9509571532636464,Not significant
ENSG00000102786.15,INTS6,-0.04332750050010834,0.840418496854029,0.1729168898555924,0.5164131948847391,Not significant
ENSG00000175854.15,SWI5,-0.14139562961616173,0.8407102769792884,-0.3202515269635412,0.7755762446118559,Not significant
ENSG00000224470.9,ATXN1L,0.04375271901785887,0.8408600578770214,0.2754322186635163,0.5966428800044763,Not significant
ENSG00000126432.14,PRDX5,0.05229776274212599,0.8408600578770214,0.04628635413412017,0.9435348654307468,Not significant
ENSG00000247271.10,ZBED5-AS1,0.21822011002599695,0.8408600578770214,-0.02301625817464274,0.9847675104197074,Not significant
ENSG00000023909.10,GCLM,-0.05326934428965923,0.8408600578770214,0.01136108232476147,0.9779608964853398,Not significant
ENSG00000241058.4,NSUN6,-0.1111154459183571,0.8409578751043649,-0.31515765527608836,0.4048332424003081,Not significant
ENSG00000125482.13,TTF1,0.05068499055077433,0.8411293273272332,0.01528928272813327,0.9684562992209164,Not significant
ENSG00000126453.11,BCL2L12,-0.07188800215983814,0.8412764949435585,-0.07037899553231981,0.9226210860144234,Not significant
ENSG00000272994.3,NA,-0.3369900405192576,0.8417652878481582,-0.08222358603298863,0.9440840211220016,Not significant
ENSG00000148153.14,INIP,0.04893975537771444,0.8417652878481582,-0.32174336449866286,0.29553588923988894,Not significant
ENSG00000134996.12,OSTF1,-0.04918860355263264,0.8417777989209242,0.00338390444464896,0.9930155405086164,Not significant
ENSG00000103121.9,CMC2,0.06494115547960978,0.8418913320922958,0.4104940619899108,0.36173659798927665,Not significant
ENSG00000148803.13,FUOM,-0.2268155694915211,0.8418913320922958,-0.38201359527447887,0.6475385173310532,Not significant
ENSG00000235655.3,NA,0.210734942147882,0.8418913320922958,-0.3811406173446498,0.6384952507926371,Not significant
ENSG00000290439.2,HSD17B7P2,-0.4158030547577078,0.8420301492581795,0.08997852348515845,0.926900298777502,Not significant
ENSG00000291141.2,EMBP1,0.0930160243397996,0.8420301492581795,0.19620505024454823,0.7947834419276498,Not significant
ENSG00000005469.12,CROT,-0.127641288879258,0.8420301492581795,-0.42881038414476946,0.3715327986758903,Not significant
ENSG00000023734.11,STRAP,-0.05078652083351924,0.8420301492581795,-0.2230639905583037,0.33809739774703135,Not significant
ENSG00000124541.7,RRP36,0.0509433950604492,0.8424204272622845,0.08305940027452192,0.9145412339616932,Not significant
ENSG00000156170.14,NDUFAF6,-0.1768910389135457,0.8424204272622845,0.0946527910482316,0.9249037959625472,Not significant
ENSG00000160410.15,SHKBP1,-0.05077155951338485,0.8424334344874586,-0.5823937858246023,0.45872373540781,Not significant
